"index","corpus","source_relpath","source_ai","reference_png","source_size_bytes","source_sha256_before","source_sha256_after","override_scale_percent","override_reason","status","applied_scale_percent","output_ai","output_png","output_ai_sha256","output_png_sha256","audit_json","attempts","last_error","preflight_status","preflight_visible_width","preflight_visible_height","preflight_s_raw","preflight_scale_percent","preflight_page_items","preflight_root_items","preflight_top_layers","preflight_total_layers","preflight_nested_layers","preflight_empty_layers","preflight_duplicate_sibling_names","preflight_max_layer_depth","preflight_error","verify_attempts"
"228","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_5.png","239236","9e8502c0b4665e2b1ae9e1b2a636a2d2766b6de0c22ab0143bda42836a3ce4b7","9e8502c0b4665e2b1ae9e1b2a636a2d2766b6de0c22ab0143bda42836a3ce4b7","","","PROCESSED_OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et4_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et4_5.png","43301985f2d90ffeefffa75b10fd77ea2b29ac32f3d096f4845794a4c10f7e15","1c2188a93909111a8ff0b2d30257076b9d426d592e445870bd79d9eba06694ac","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\228_POZD_WEB_K2-3_s10_et4_5_attempt1.json","1","","OK","607.205711","717.756919","1.335652807","120","3451","1676","11","11","0","0","0","0","","1"
"229","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et4_6.png","204643","066c43f82ce7f3fae3d593751406a067de6bb5b41537ed3ddf6f6b6ade462659","066c43f82ce7f3fae3d593751406a067de6bb5b41537ed3ddf6f6b6ade462659","","","PROCESSED_OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et4_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s10_et4_6.png","433e7389582a037b0a87fd931aa45ffe9d427f3ec026f37419f5c78b8ac86de0","6e40f0959b3aa53b4e114935bbc881d9234429cd3f75b413e07fca0262ade2f3","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\229_POZD_WEB_K2-3_s10_et4_6_attempt1.json","1","","OK","885.409449","443.204709","1.208480439","120","2905","1410","10","10","0","0","0","0","","1"
"230","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_3.png","197972","a886e6ea8e2bc0129cb84c0d92ba4aa491cfb83589bc7b6fa8fd6ddc45e2e03d","a886e6ea8e2bc0129cb84c0d92ba4aa491cfb83589bc7b6fa8fd6ddc45e2e03d","","","PROCESSED_OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et6_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et6_3.png","34df6e1c7dd8bfe717f1af4eeb804e329dabdbc36213821118a348b2d8517b36","d69266da5405193fd05f6569c65951ef5403cdaea749261d3f251e6a47120eed","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\230_POZD_WEB_K2-3_s10_et6_3_attempt1.json","1","","OK","573.598443","499.446944","1.647409389","170","2450","1196","11","11","0","0","0","0","","1"
"231","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_4.png","209516","afbaea7f98366f7e13fc1202affcad4be079fd6ca66b2156468793bdf5343c48","afbaea7f98366f7e13fc1202affcad4be079fd6ca66b2156468793bdf5343c48","","","PROCESSED_OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s10_et6_4.png","913ed41e68a877c3eb42061e9fa714d46210bebd01c1120cd02c56ba24538530","72d6502e4e4f74f46c169f37dffb3a2220486f5cabe21264fdf1e4cdb78a29a7","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\231_POZD_WEB_K2-3_s10_et6_4_attempt1.json","1","","OK","573.598443","499.446944","1.647409389","170","2550","1236","11","11","0","0","0","0","","1"
"232","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_5.png","160972","2ea7d1d9d2face815efc7c6d88681b6e23ad8377db7e2c04be9a658477266749","2ea7d1d9d2face815efc7c6d88681b6e23ad8377db7e2c04be9a658477266749","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s10_et6_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s10_et6_5.png","62c1e00a610f310f7e9ecbc8c430dbe2bf76e7d0902b61c31989a7825819dc2a","ef3724ecfdda4823ce7f5a494cd58dc877e0807e9b85b8cca338d911ed5b3969","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\232_POZD_WEB_K2-3_s10_et6_5_attempt1.json","1","","OK","357.31496","471.426181","2.148412894","200","1747","851","10","10","0","0","0","0","","1"
"233","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s10_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s10_et6_6.png","446354","5dd086afca2f288af8e795e6f5ffa1407ff2b2f7465f140b3d2727828eb5a305","5dd086afca2f288af8e795e6f5ffa1407ff2b2f7465f140b3d2727828eb5a305","","","PROCESSED_OK","100","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х100_POZD_WEB_K2-3_s10_et6_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х100_POZD_WEB_K2-3_s10_et6_6.png","19fb9bd11ebda7305bb7f747e0f2ab96bfa65e452b9bab611b1961df369556b2","fe0503e44ec6886afff513065f8e3b463156aa7d4d81e83585f7ba4ff085145f","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\233_POZD_WEB_K2-3_s10_et6_6_attempt2.json","2","","OK","913.347441","1069.661437","0.892090719","100","7729","3786","16","16","0","0","0","0","","1"
"234","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_4.png","261197","33e1f73872ca17c9aff26e183b91f322a54b0ab7863a44cc0162d7a242cea05d","33e1f73872ca17c9aff26e183b91f322a54b0ab7863a44cc0162d7a242cea05d","","","PROCESSED_OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s11_et1_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s11_et1_4.png","60f25173d3fb2fa9874a103192d52376b40ec4fd3813fdf620443c521265ff9d","4d5b66d9e1e91680da1d62d3b6d96941a901382ffa566fe2130dcba91469500b","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\234_POZD_WEB_K2-3_s11_et1_4_attempt1.json","1","","OK","647.971239","392.181098","1.65130786","170","3529","1718","14","14","0","0","0","0","","1"
"235","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_5.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_5.png","251711","4b1c0cb585b7c98dc95b9d93b905e1018e1b1204616679788300082091944f1c","4b1c0cb585b7c98dc95b9d93b905e1018e1b1204616679788300082091944f1c","","","PROCESSED_OK","170","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s11_et1_5.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х170_POZD_WEB_K2-3_s11_et1_5.png","3387cf6025a01dd0d935aee8fa6f5e0f8dd1f1dd88cfa1d3ba12a9405db13e30","257c567d137df345a10e16ca09221889fa95699edde16990d329cc88d55ae09d","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\235_POZD_WEB_K2-3_s11_et1_5_attempt1.json","1","","OK","585.767481","403.519678","1.813657226","170","3343","1631","15","15","0","0","0","0","","1"
"236","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_6.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_6.png","281280","9ac87d31d087a4c9afbe78525b1329b74d8bb2b3f25a7a3c236c70950c5694fb","9ac87d31d087a4c9afbe78525b1329b74d8bb2b3f25a7a3c236c70950c5694fb","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et1_6.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et1_6.png","1bbb816a006ad825e826e8580f197fc977d62b75f111eb2cf0cf1abbafd597d5","ee00528d7844571bed50be2bf34828c0ef252f608bbc81355793069a2ee04ca0","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\236_POZD_WEB_K2-3_s11_et1_6_attempt1.json","1","","OK","523.530277","392.18109","1.945969247","200","4017","1967","14","14","0","0","0","0","","1"
"237","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et1_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_7.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et1_7.png","359177","df616be3c845ddb78b90a738c9fc45d43fea2e31d33aa1098e582b2c42727a88","df616be3c845ddb78b90a738c9fc45d43fea2e31d33aa1098e582b2c42727a88","","","PROCESSED_OK","110","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s11_et1_7.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х110_POZD_WEB_K2-3_s11_et1_7.png","568ec2658af85771a43f3ed2484c25719847529d3826cafcb75f72a510a2870a","11fc755e1e86c043cb171a2c6e436c48c6049c589a24cbe1e2cfaf9a6e9e1ed0","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\237_POZD_WEB_K2-3_s11_et1_7_attempt1.json","1","","OK","981.787402","601.944907","1.089848981","110","5998","2922","14","14","0","0","0","0","","1"
"238","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et2,4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,4_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,4_2.png","168110","ab26d6cfca5d5d560cad2f5c9eb8efc35daf921f6e5f945cd2a015b4ec8db60f","ab26d6cfca5d5d560cad2f5c9eb8efc35daf921f6e5f945cd2a015b4ec8db60f","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et2,4_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et2,4_2.png","36c29aab674046a4aebd33d2d906f8b0499228092a2c9f2dec9ce5f438003bbf","1c7332f043454276496fde8036e16502a172e95d4d432a4b259d1eb5f726b847","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\238_POZD_WEB_K2-3_s11_et2,4_2_attempt1.json","1","","OK","423.64569","403.519683","2.13263455","200","1658","804","10","10","0","0","0","0","","1"
"239","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et2,6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,6_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,6_1.png","254226","93bcde347dc390abfafc92aebe7492c5b706564fdcdc640a9d3404026f1f82d0","93bcde347dc390abfafc92aebe7492c5b706564fdcdc640a9d3404026f1f82d0","","","PROCESSED_OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et2,6_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et2,6_1.png","40a319b4a31e3986637763031a36aa31ab52af22764dd31157cfbffc315f0fe9","6ce27da21b4c11e24b364d36f30939e4f2efaa81c2e55e47730a9a7323b871ee","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\239_POZD_WEB_K2-3_s11_et2,6_1_attempt1.json","1","","OK","913.347441","573.598415","1.171514751","120","4063","1984","12","12","0","0","0","0","","1"
"240","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,6_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2,6_4.png","266176","154b917f6f8f84aef60fc5c09f39570b9286f58e7f079c281a29c613ea0c38da","154b917f6f8f84aef60fc5c09f39570b9286f58e7f079c281a29c613ea0c38da","","","PROCESSED_OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et2,6_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et2,6_4.png","3a2c556a88ebb53f5fc98c8e3e498a01ea6c1e966fdfca78680ef9226c0c02d9","bed54bf52dc32d0047669ffc9e498b4f732dabf591c487f2a485f946fccd95f0","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\240_POZD_WEB_K2-3_s11_et2,6_4_attempt1.json","1","","OK","913.347441","602.511826","1.171514751","120","4277","2082","11","11","0","0","0","0","","1"
"241","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et2_3.png","170322","911444934709c322d17f47a153941bce9db81fe3ffb2899f4659393725099e7f","911444934709c322d17f47a153941bce9db81fe3ffb2899f4659393725099e7f","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et2_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et2_3.png","6e492803fc525b08336da3288d8a7a38b53a324580e8a30f60be83c696435cbb","8069e6f218f6069add2508aae21fa4f2083ecf5b326466883d137d2db57c0ca2","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\241_POZD_WEB_K2-3_s11_et2_3_attempt1.json","1","","OK","422.795276","392.181104","2.165418303","200","1788","866","10","10","0","0","0","0","","1"
"242","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_1.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_1.png","251360","f04d113e29c1d665a4c8e266b0996622b073e825f172bfe98d4f00cd0adc2442","f04d113e29c1d665a4c8e266b0996622b073e825f172bfe98d4f00cd0adc2442","","","PROCESSED_OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et3,5_1.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et3,5_1.png","830c57f3ee0858c6b97fe5d99cc308d5c14e4ff7688033c470f82522c828efad","4cc7b53254ec541025bd6379294b687ff329204c5cbc69386d9db9a1ffe52205","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\242_POZD_WEB_K2-3_s11_et3,5_1_attempt1.json","1","","OK","885.409451","573.598432","1.208480437","120","4008","1958","11","11","0","0","0","0","","1"
"243","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_2.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_2.png","168075","5b59c845a071c74a073cacaab378267fd9af030644933d85b9ec04c4fca5ac08","5b59c845a071c74a073cacaab378267fd9af030644933d85b9ec04c4fca5ac08","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et3,5_2.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et3,5_2.png","129322e83a1faa29aa994f81c3e1ff5f2236dd6e27136bf59325e51108cda10a","a135330561bf5d2e10634afbab4571bd485cbf2c5a812074b3f1f0c52cc86903","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\243_POZD_WEB_K2-3_s11_et3,5_2_attempt1.json","1","","OK","423.24884","403.519672","2.133634154","200","1674","810","10","10","0","0","0","0","","1"
"244","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_3.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_3.png","171134","39fbc49e6d615e48ebc3c0694d3e1f9dd1301da3e1e6752377b8ec764cb71b6c","39fbc49e6d615e48ebc3c0694d3e1f9dd1301da3e1e6752377b8ec764cb71b6c","","","PROCESSED_OK","200","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et3,5_3.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х200_POZD_WEB_K2-3_s11_et3,5_3.png","6666e3dcd892d29bb641483402871f9120bec026e76ed25af3ad06b51cb514cb","aefb88398ad561f49cc1cfc2991a3957a035997b5a44c6493710a7bedd91c9a0","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\244_POZD_WEB_K2-3_s11_et3,5_3_attempt1.json","1","","OK","422.795276","391.198002","2.168137504","200","1779","863","10","10","0","0","0","0","","1"
"245","Корпус 2.3","Корпус 2.3/POZD_WEB_K2-3_s11_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_4.ai","D:\AI\AITRASH\LIBRARY\02_CATALOG\02_PRESALE_Поздняково\01_ARTIFACTS\МКД2\Корпус 2.3\POZD_WEB_K2-3_s11_et3,5_4.png","263690","b268054ca1712cf12d30a7ad17abf6e9c76663fbd9cd45096b7a09b9d2789539","b268054ca1712cf12d30a7ad17abf6e9c76663fbd9cd45096b7a09b9d2789539","","","PROCESSED_OK","120","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et3,5_4.ai","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_full_wip\20260727_full_mkd2\Корпус 2.3\х120_POZD_WEB_K2-3_s11_et3,5_4.png","5e1852062769f6efe3ff58c8dcec2a0189f75605d9eab3c8781624afe7f546ba","577510d247b1596552b8cec08aa0106cd6b2932dba4531fc9968779c2a2ca998","D:\AI\AITRASH\workspaces\project - Изменение масштаба для планировок квартир\09_outputs\_diagnostics\full_20260727_full_mkd2\details\245_POZD_WEB_K2-3_s11_et3,5_4_attempt1.json","1","","OK","885.409449","601.944859","1.207813189","120","4245","2066","10","10","0","0","0","0","","1"
